,date,size,edges,avgdeg,diameter,clustering,connectivity,anger,disgust,fear,joy,sadness,surprise,volume,daychange
37,2021-02-26,4240,8397,-0.2298332480916521,13,0.0013966035677904728,0,0.1405650528280477,0.009312632176253307,0.2001997517945305,0.10411825182164958,0.06988473402172071,0.15282199696449222,137028000,-0.17999999999999972
38,2021-03-01,2862,5618,-0.22948066137373235,12,0.0006020703588446932,0,0.1054449372599794,0.005326646182847857,0.19683347993399777,0.13363172581470403,0.053953871498853806,0.16548467051002166,143586500,0.3200000000000003
39,2021-03-02,2253,4060,-0.1967522805607367,13,0.0007773326461027349,0,0.12258177910816812,0.00893946311494816,0.21809037310966553,0.10872836635437855,0.05213170608736292,0.16146556434713025,78135400,-0.21000000000000085
40,2021-03-03,1803,3660,-0.20650444776638074,12,0.0006012485166552085,0,0.15545215945139768,0.010832893983373369,0.2174623402010206,0.11306959521801177,0.06517062364039135,0.1583417355443931,55651900,-0.3699999999999992
41,2021-03-04,1969,4021,-0.25276638961088255,11,0.002086918593483424,0,0.12699278779519332,0.006678872995858041,0.19992882445772445,0.10914441121018267,0.07381375400166153,0.16943420948060142,77822600,-0.22000000000000064
42,2021-03-05,2006,4184,-0.28463998816927555,10,0.0018872125338685443,0,0.12783118401608473,0.00820047598880575,0.1763408210567807,0.1328058175817493,0.06736229640284479,0.17253775366448706,59734100,-0.02999999999999936
43,2021-03-08,2026,3919,-0.21682629780848048,12,0.0008381998372331494,0,0.12419559042576396,0.006444315441237638,0.17870384620519364,0.11354426649491683,0.07067217570268056,0.17092263030168003,114343800,0.7599999999999998
44,2021-03-09,2853,5396,-0.21200251089706884,11,0.0004687363246970643,0,0.14009683378041343,0.010929077623943564,0.17754872470219937,0.12475199781543651,0.06376468565770066,0.1644477556230216,150415600,1.1199999999999992
45,2021-03-10,4641,8570,-0.21451882576690542,12,0.000580494319412036,0,0.12013391247104967,0.008686382627347703,0.26875346274728534,0.11026691057589051,0.05580611000131726,0.15666908508411145,261918600,-1.17
46,2021-03-11,3127,5799,-0.19011794935636364,14,0.0006113828027231306,0,0.12848495026236662,0.011405778664055028,0.25234349119833366,0.11850465829119788,0.05550195003686656,0.16456155463152106,83933600,-0.370000000000001
47,2021-03-12,2441,5054,-0.22291500708475034,10,0.0007997549348094889,0,0.152491830323657,0.012359759959791102,0.22092168054429648,0.1215100498839894,0.06395821692208666,0.1512308645485764,111146700,1.0
48,2021-03-15,3567,6477,-0.22277810398508463,14,0.00047590268069228774,0,0.13291882334787022,0.006801463986151746,0.1995836101569078,0.12226465026400578,0.057426947875433024,0.15711262202151402,277713300,1.8599999999999994
49,2021-03-16,2154,4311,-0.1940022717182315,11,0.000982032156527857,0,0.13510809136755825,0.006976985761881634,0.2732077693010476,0.11040872386394683,0.06903490609038916,0.1481998837965842,125967600,-0.5999999999999996
50,2021-03-17,2182,4370,-0.23735644677226236,12,0.0011561350803172853,0,0.10489277488529664,0.003336668387078748,0.20223207981909191,0.15532738402548335,0.06257966802217962,0.18305393961152663,78053600,0.3200000000000003
51,2021-03-18,2322,4154,-0.2139414008194959,11,0.0010517841331718011,0,0.11944323428371414,0.0080112575131943,0.21773351985427603,0.16909741418995863,0.05008763254842778,0.14856914021551043,121418000,-0.33999999999999986
52,2021-03-19,2376,5179,-0.18137516917499905,10,0.0007481481389294604,0,0.1787716180279213,0.009265164960355165,0.2160363907684201,0.11105604541004631,0.07185456015474218,0.1276528674549493,153206000,-0.21000000000000085
53,2021-03-22,1710,3374,-0.19074562406221934,11,0.0009726785265243867,0,0.14709062563354344,0.0069592753612481234,0.2542788369490792,0.11118674651622083,0.05990509849366016,0.14520616085648913,88760100,-0.6600000000000001
54,2021-03-23,1676,3468,-0.19556071196626496,10,0.0017288663660236733,0,0.16221344340884766,0.008453880512017894,0.23944370963460676,0.10236409285692957,0.06716518679353117,0.13079096176013622,87923200,-0.8000000000000007
55,2021-03-24,2408,5013,-0.18912388786821238,11,0.0008493625154060944,0,0.14734902063033709,0.006113003055999738,0.2898535949560631,0.08523229234499415,0.05818419963251377,0.17148440931048647,81850700,-1.8000000000000007
